date,code,name,foreign_net,trust_net,dealer_net,market
2026-05-21,00984A,主動安聯台灣高息,802050,0,0,TWSE
2026-05-21,00984D,主動聯博全球非投,-1669000,-38000,0,TWSE
2026-05-21,00985A,主動野村台灣50,298000,0,0,TWSE
2026-05-21,00985B,群益ESG投等債0-5,-1646000,0,0,TWSE
2026-05-21,00986A,主動台新龍頭成長,-3000,0,0,TWSE
2026-05-21,00987A,主動台新優勢成長,375000,0,0,TWSE
2026-05-21,00988A,主動統一全球創新,2080487,0,0,TWSE
2026-05-21,00989A,主動摩根美國科技,879000,0,0,TWSE
2026-05-21,00990A,主動元大AI新經濟,5204794,0,0,TWSE
2026-05-21,00991A,主動復華未來50,7711150,0,0,TWSE
2026-05-21,00992A,主動群益科技創新,19152200,0,0,TWSE
2026-05-21,00993A,主動安聯台灣,2847000,0,0,TWSE
2026-05-21,00994A,主動第一金台股優,1903000,0,0,TWSE
2026-05-21,00995A,主動中信台灣卓越,-88000,0,0,TWSE
2026-05-21,00996A,主動兆豐台灣豐收,1517000,0,0,TWSE
2026-05-21,00997A,主動群益美國增長,-1696000,10390000,0,TWSE
2026-05-21,00999A,主動野村臺灣高息,10396757,0,0,TWSE
2026-05-21,01009T,王道圓滿R1,-2000,0,0,TWSE
2026-05-21,02001L,富邦蘋果正二N,0,0,0,TWSE
2026-05-21,02001R,富邦蘋果反一N,0,0,0,TWSE
2026-05-21,1101,台泥,-8003893,137000,0,TWSE
2026-05-21,1101B,台泥乙特,0,0,0,TWSE
2026-05-21,1102,亞泥,-1727,595614,0,TWSE
2026-05-21,1103,嘉泥,-65280,0,0,TWSE
2026-05-21,1104,環泥,-103000,0,0,TWSE
2026-05-21,1108,幸福,-24000,0,0,TWSE
2026-05-21,1109,信大,-10000,0,0,TWSE
2026-05-21,1110,東泥,-13000,0,0,TWSE
2026-05-21,1201,味全,-36000,0,0,TWSE
2026-05-21,1203,味王,-8000,0,0,TWSE
2026-05-21,1210,大成,-53424,-51000,0,TWSE
2026-05-21,1215,卜蜂,-35123,-151000,0,TWSE
2026-05-21,1216,統一,-5173563,3989000,0,TWSE
2026-05-21,1217,愛之味,-386000,0,0,TWSE
2026-05-21,1218,泰山,73000,0,0,TWSE
2026-05-21,1219,福壽,-86000,0,0,TWSE
2026-05-21,1220,台榮,-33000,0,0,TWSE
2026-05-21,1225,福懋油,8000,0,0,TWSE
2026-05-21,1227,佳格,-13000,0,0,TWSE
2026-05-21,1229,聯華,441000,34000,0,TWSE
2026-05-21,1231,聯華食,-85014,0,0,TWSE
2026-05-21,1232,大統益,6015,0,0,TWSE
2026-05-21,1233,天仁,-4000,0,0,TWSE
2026-05-21,1234,黑松,12000,0,0,TWSE
2026-05-21,1235,興泰,3000,0,0,TWSE
2026-05-21,1236,宏亞,-1000,0,0,TWSE
2026-05-21,1256,鮮活果汁-KY,21000,0,0,TWSE
2026-05-21,1301,台塑,-1508751,-16000,0,TWSE
2026-05-21,1303,南亞,32941181,304000,0,TWSE
2026-05-21,1304,台聚,1057957,0,0,TWSE
2026-05-21,1305,華夏,47000,0,0,TWSE
2026-05-21,1307,三芳,114000,-4849,0,TWSE
2026-05-21,1308,亞聚,320000,0,0,TWSE
2026-05-21,1309,台達化,640053,0,0,TWSE
2026-05-21,1310,台苯,1853,0,0,TWSE
2026-05-21,1312,國喬,376000,0,0,TWSE
2026-05-21,1313,聯成,190794,0,0,TWSE
2026-05-21,1314,中石化,3763957,0,0,TWSE
2026-05-21,1315,達新,-1000,0,0,TWSE
2026-05-21,1316,上曜,-56000,0,0,TWSE
2026-05-21,1319,東陽,-298642,-125989,0,TWSE
2026-05-21,1321,大洋,8448,0,0,TWSE
2026-05-21,1323,永裕,-1000,0,0,TWSE
2026-05-21,1324,地球,-1000,0,0,TWSE
2026-05-21,1325,恆大,-2000,0,0,TWSE
2026-05-21,1326,台化,420379,0,0,TWSE
2026-05-21,1337,再生-KY,176000,0,0,TWSE
2026-05-21,1338,廣華-KY,114000,0,0,TWSE
2026-05-21,1339,昭輝,-3000,0,0,TWSE
2026-05-21,1340,勝悅-KY,-14000,0,0,TWSE
2026-05-21,1341,富林-KY,2000,0,0,TWSE
2026-05-21,1342,八貫,40000,0,0,TWSE
2026-05-21,1402,遠東新,18254094,-7376000,0,TWSE
2026-05-21,1409,新纖,3775000,166000,0,TWSE
2026-05-21,1410,南染,-5000,0,0,TWSE
2026-05-21,1413,宏洲,2000,0,0,TWSE
2026-05-21,1414,東和,43485,0,0,TWSE
2026-05-21,1416,廣豐,32000,0,0,TWSE
2026-05-21,1417,嘉裕,1000,0,0,TWSE
2026-05-21,1418,東華,6000,0,0,TWSE
2026-05-21,1419,新紡,26000,0,0,TWSE
2026-05-21,1423,利華,-18000,0,0,TWSE
2026-05-21,1432,大魯閣,25032,0,0,TWSE
2026-05-21,1434,福懋,-427000,0,0,TWSE
2026-05-21,1436,華友聯,250306,0,0,TWSE
2026-05-21,1437,勤益控,7000,0,0,TWSE
2026-05-21,1438,三地開發,2000,0,0,TWSE
2026-05-21,1439,雋揚,30000,0,0,TWSE
2026-05-21,1440,南紡,-91000,0,0,TWSE
2026-05-21,1441,大東,2000,0,0,TWSE
2026-05-21,1442,名軒,57000,0,0,TWSE
2026-05-21,1443,立益物流,12000,0,0,TWSE
2026-05-21,1444,力麗,257339,0,0,TWSE
2026-05-21,1445,大宇,9000,0,0,TWSE
2026-05-21,1446,宏和,1000,0,0,TWSE
2026-05-21,1447,力鵬,146000,0,0,TWSE
2026-05-21,1449,佳和,18000,0,0,TWSE
2026-05-21,1451,年興,-30000,0,0,TWSE
2026-05-21,1452,宏益,5000,0,0,TWSE
2026-05-21,1453,大將,-36000,0,0,TWSE
2026-05-21,1454,台富,-1000,0,0,TWSE
2026-05-21,1455,集盛,67000,0,0,TWSE
2026-05-21,1456,怡華,7000,0,0,TWSE
2026-05-21,1457,宜進,2000,0,0,TWSE
2026-05-21,1459,聯發,-3000,0,0,TWSE
2026-05-21,1460,宏遠,-195806,0,0,TWSE
2026-05-21,1463,強盛新,3000,0,0,TWSE
2026-05-21,1464,得力,212010,0,0,TWSE
2026-05-21,1465,偉全,-4000,0,0,TWSE
2026-05-21,1466,聚隆,-1000,0,0,TWSE
2026-05-21,1467,南緯,-23000,0,0,TWSE
2026-05-21,1468,昶和,-2000,0,0,TWSE
2026-05-21,1470,大統新創,0,0,0,TWSE
2026-05-21,1471,首利,-81000,0,0,TWSE
2026-05-21,1473,台南,-8000,0,0,TWSE
2026-05-21,1474,弘裕,-9000,0,0,TWSE
2026-05-21,1475,業旺,-5000,0,0,TWSE
2026-05-21,1476,儒鴻,524831,-107000,0,TWSE
2026-05-21,1477,聚陽,1298189,-3723,0,TWSE
2026-05-21,1503,士電,516173,-8000,0,TWSE
2026-05-21,1504,東元,4291813,-111000,0,TWSE
2026-05-21,1506,正道,41000,0,0,TWSE
2026-05-21,1512,瑞利,32000,0,0,TWSE
2026-05-21,1513,中興電,1268219,409000,0,TWSE
2026-05-21,1514,亞力,864941,20000,0,TWSE
2026-05-21,1515,力山,-47000,0,0,TWSE
2026-05-21,1516,川飛,-14000,0,0,TWSE
2026-05-21,1517,利奇,40000,0,0,TWSE
2026-05-21,1519,華城,177729,-1000,0,TWSE
2026-05-21,1521,大億,4000,0,0,TWSE
2026-05-21,1522,堤維西,218000,0,0,TWSE
2026-05-21,1524,耿鼎,52000,0,0,TWSE
2026-05-21,1525,江申,-2000,0,0,TWSE
2026-05-21,1526,日馳,27000,0,0,TWSE
2026-05-21,1527,鑽全,42000,0,0,TWSE
2026-05-21,1528,恩德,698000,0,0,TWSE
2026-05-21,1529,樂事綠能,118000,0,0,TWSE
2026-05-21,1530,亞崴,-8000,0,0,TWSE
2026-05-21,1531,高林股,-2000,0,0,TWSE
2026-05-21,1532,勤美,-92470,0,0,TWSE
2026-05-21,1533,車王電,9856,0,0,TWSE
2026-05-21,1535,中宇,4000,0,0,TWSE
2026-05-21,1536,和大,657100,0,0,TWSE
2026-05-21,1537,廣隆,1923,0,0,TWSE
2026-05-21,1539,巨庭,4000,0,0,TWSE
2026-05-21,1540,喬福,49000,0,0,TWSE
2026-05-21,1541,錩泰,1000,0,0,TWSE
2026-05-21,1558,伸興,-2000,0,0,TWSE
2026-05-21,1560,中砂,352000,0,0,TWSE
2026-05-21,1563,巧新,207025,0,0,TWSE
2026-05-21,1568,倉佑,10000,0,0,TWSE
2026-05-21,1582,信錦,431800,0,0,TWSE
2026-05-21,1583,程泰,14000,0,0,TWSE
2026-05-21,1587,吉茂,68067,0,0,TWSE
2026-05-21,1590,亞德客-KY,39977,-8000,0,TWSE
2026-05-21,1597,直得,-770000,0,0,TWSE
2026-05-21,1598,岱宇,-17983,0,0,TWSE
2026-05-21,1603,華電,160067,0,0,TWSE
2026-05-21,1604,聲寶,31000,0,0,TWSE
2026-05-21,1605,華新,25462824,-86000,0,TWSE
2026-05-21,1608,華榮,1194088,-4790,0,TWSE
2026-05-21,1609,大亞,3197434,0,0,TWSE
2026-05-21,1611,中電,213000,0,0,TWSE
2026-05-21,1612,宏泰,467021,-4423,0,TWSE
2026-05-21,1614,三洋電,6000,0,0,TWSE
2026-05-21,1615,大山,4000,0,0,TWSE
2026-05-21,1616,億泰,-65000,0,0,TWSE
2026-05-21,1617,榮星,37000,0,0,TWSE
2026-05-21,1618,合機,177000,0,0,TWSE
2026-05-21,1623,大東電,23201,0,0,TWSE
2026-05-21,1626,艾美特-KY,-9000,0,0,TWSE
2026-05-21,1702,南僑,43000,0,0,TWSE
2026-05-21,1707,葡萄王,157000,-1000,0,TWSE
2026-05-21,1708,東鹼,342000,0,0,TWSE
2026-05-21,1709,和益,236000,0,0,TWSE
2026-05-21,1710,東聯,-727978,0,0,TWSE
2026-05-21,1711,永光,-657930,0,0,TWSE
2026-05-21,1712,興農,-758000,0,0,TWSE
2026-05-21,1713,國化,62000,0,0,TWSE
2026-05-21,1714,和桐,720000,0,0,TWSE
2026-05-21,1717,長興,26671865,707000,0,TWSE
2026-05-21,1718,中纖,-374010,0,0,TWSE
2026-05-21,1720,生達,14000,0,0,TWSE
2026-05-21,1721,三晃,1440000,0,0,TWSE
2026-05-21,1722,台肥,478278,84000,0,TWSE
2026-05-21,1723,中碳,34000,103000,0,TWSE
2026-05-21,1725,元禎,29000,0,0,TWSE
2026-05-21,1726,永記,-34000,0,0,TWSE
2026-05-21,1727,中華化,3742417,0,0,TWSE
2026-05-21,1730,花仙子,-5000,0,0,TWSE
2026-05-21,1731,美吾華,-8000,0,0,TWSE
2026-05-21,1732,毛寶,16000,0,0,TWSE
2026-05-21,1733,五鼎,-43000,0,0,TWSE
2026-05-21,1734,杏輝,-93000,0,0,TWSE
2026-05-21,1735,日勝化,234000,0,0,TWSE
2026-05-21,1736,喬山,-109883,0,0,TWSE
2026-05-21,1737,臺鹽,13000,0,0,TWSE
2026-05-21,1752,南光,-28000,0,0,TWSE
2026-05-21,1760,寶齡富錦,7000,0,0,TWSE
2026-05-21,1762,中化生,-105843,0,0,TWSE
2026-05-21,1773,勝一,800011,280000,0,TWSE
2026-05-21,1776,展宇,26000,0,0,TWSE
2026-05-21,1783,和康生,24027,0,0,TWSE
2026-05-21,1786,科妍,-68000,0,0,TWSE
2026-05-21,1789,神隆,137000,0,0,TWSE
2026-05-21,1795,美時,404951,0,0,TWSE
2026-05-21,1802,台玻,6078065,22000,0,TWSE
2026-05-21,1805,寶徠,-14000,0,0,TWSE
2026-05-21,1806,冠軍,-82000,0,0,TWSE
2026-05-21,1808,潤隆,111879,0,0,TWSE
2026-05-21,1809,中釉,-118920,0,0,TWSE
2026-05-21,1810,和成,1232000,0,0,TWSE
2026-05-21,1817,凱撒衛,-3000,0,0,TWSE
2026-05-21,1903,士紙,29000,0,0,TWSE
2026-05-21,1904,正隆,534914,0,0,TWSE
2026-05-21,1905,華紙,574042,0,0,TWSE
2026-05-21,1906,寶隆,44000,0,0,TWSE
2026-05-21,1907,永豐餘,460000,0,0,TWSE
2026-05-21,1909,榮成,-288759,0,0,TWSE
2026-05-21,2002,中鋼,-10625221,98000,0,TWSE
2026-05-21,2006,東和鋼鐵,-171000,-6190,0,TWSE
2026-05-21,2007,燁興,47000,0,0,TWSE
2026-05-21,2008,高興昌,1000,0,0,TWSE
2026-05-21,2009,第一銅,422330,0,0,TWSE
2026-05-21,2010,春源,118966,0,0,TWSE
2026-05-21,2012,春雨,2000,0,0,TWSE
2026-05-21,2013,中鋼構,-3000,0,0,TWSE
2026-05-21,2014,中鴻,509000,0,0,TWSE
2026-05-21,2015,豐興,57000,0,0,TWSE
2026-05-21,2017,官田鋼,20866,0,0,TWSE
2026-05-21,2020,美亞,21402,0,0,TWSE
2026-05-21,2022,聚亨,146103,0,0,TWSE
2026-05-21,2023,燁輝,-192000,0,0,TWSE
2026-05-21,2024,志聯,-2000,0,0,TWSE
2026-05-21,2025,千興,21000,0,0,TWSE
2026-05-21,2027,大成鋼,14884403,-323000,0,TWSE
2026-05-21,2028,威致,8000,0,0,TWSE
2026-05-21,2029,盛餘,29000,0,0,TWSE
2026-05-21,2030,彰源,272000,0,0,TWSE
2026-05-21,2031,新光鋼,323030,-3780,0,TWSE
2026-05-21,2032,新鋼,71000,0,0,TWSE
2026-05-21,2033,佳大,-5000,0,0,TWSE
2026-05-21,2034,允強,52000,0,0,TWSE
2026-05-21,2038,海光,71000,0,0,TWSE
2026-05-21,2049,上銀,1545892,-2000,0,TWSE
2026-05-21,2059,川湖,67947,1000,0,TWSE
2026-05-21,2062,橋椿,227000,-174000,0,TWSE
2026-05-21,2069,運錩,42000,0,0,TWSE
2026-05-21,2072,世紀風電,112028,0,0,TWSE
2026-05-21,2101,南港,1036024,0,0,TWSE
2026-05-21,2102,泰豐,27000,0,0,TWSE
2026-05-21,2103,台橡,-115000,0,0,TWSE
2026-05-21,2104,國際中橡,180000,0,0,TWSE
2026-05-21,2105,正新,2088690,-82805,0,TWSE
2026-05-21,2106,建大,204000,0,0,TWSE
2026-05-21,2107,厚生,-124689,0,0,TWSE
2026-05-21,2108,南帝,453200,0,0,TWSE
2026-05-21,2109,華豐,-6000,0,0,TWSE
2026-05-21,2114,鑫永銓,25000,0,0,TWSE
2026-05-21,2115,六暉-KY,8000,0,0,TWSE
2026-05-21,2201,裕隆,945056,-3000,0,TWSE
2026-05-21,2204,中華,-211675,-3840,0,TWSE
2026-05-21,2206,三陽工業,897023,0,0,TWSE
2026-05-21,2207,和泰車,-58518,1000,0,TWSE
2026-05-21,2208,台船,-250940,-6000,0,TWSE
2026-05-21,2211,長榮鋼,-3000,-54564,0,TWSE
2026-05-21,2227,裕日車,-2000,0,0,TWSE
2026-05-21,2228,劍麟,103000,0,0,TWSE
2026-05-21,2231,為升,3000,0,0,TWSE
2026-05-21,2233,宇隆,844547,0,0,TWSE
2026-05-21,2236,百達-KY,207848,0,0,TWSE
2026-05-21,2239,英利-KY,20000,0,0,TWSE
2026-05-21,2241,艾姆勒,386000,0,0,TWSE
2026-05-21,2243,宏旭-KY,255000,0,0,TWSE
2026-05-21,2247,汎德永業,5000,0,0,TWSE
2026-05-21,2248,華勝-KY,8000,0,0,TWSE
2026-05-21,2250,IKKA-KY,30491,0,0,TWSE
2026-05-21,2254,巨鎧精密-創,13000,0,0,TWSE
2026-05-21,2258,鴻華先進-創,170000,0,0,TWSE
2026-05-21,2301,光寶科,-4562456,59000,0,TWSE
2026-05-21,2302,麗正,862000,0,0,TWSE
2026-05-21,2303,聯電,43788367,-25960000,0,TWSE
2026-05-21,2305,全友,3287981,0,0,TWSE
2026-05-21,2308,台達電,-145614,-253291,0,TWSE
2026-05-21,2312,金寶,46559800,-2973000,0,TWSE
2026-05-21,2313,華通,-676217,-413000,0,TWSE
2026-05-21,2314,台揚,2000,0,0,TWSE
2026-05-21,2316,楠梓電,128871,690000,0,TWSE
2026-05-21,2317,鴻海,24043286,-163000,0,TWSE
2026-05-21,2323,中環,2400010,818000,0,TWSE
2026-05-21,2324,仁寶,52078977,-20798000,0,TWSE
2026-05-21,2327,國巨*,-2745372,305000,0,TWSE
2026-05-21,2328,廣宇,1781468,168000,0,TWSE
2026-05-21,2329,華泰,-219000,37000,0,TWSE
2026-05-21,2330,台積電,1014338,167000,0,TWSE
2026-05-21,2331,精英,708000,-8000,0,TWSE
2026-05-21,2332,友訊,3094000,0,0,TWSE
2026-05-21,2337,旺宏,-22872483,-2361000,0,TWSE
2026-05-21,2338,光罩,5566000,0,0,TWSE
2026-05-21,2340,台亞,-69997,0,0,TWSE
2026-05-21,2342,茂矽,302418,0,0,TWSE
2026-05-21,2344,華邦電,-31196425,-3076000,0,TWSE
2026-05-21,2345,智邦,420632,-21000,0,TWSE
2026-05-21,2347,聯強,618321,-307901,0,TWSE
2026-05-21,2348,海悅,9000,0,0,TWSE
2026-05-21,2349,錸德,3274000,0,0,TWSE
2026-05-21,2351,順德,-235320,794000,0,TWSE
2026-05-21,2352,佳世達,2119354,525000,0,TWSE
2026-05-21,2353,宏碁,27395229,-1110000,0,TWSE
2026-05-21,2354,鴻準,-380030,-4000,0,TWSE
2026-05-21,2355,敬鵬,2910050,-5000,0,TWSE
2026-05-21,2356,英業達,13755227,6170000,0,TWSE
2026-05-21,2357,華碩,988525,-1134270,0,TWSE
2026-05-21,2359,所羅門,415050,0,0,TWSE
2026-05-21,2360,致茂,-482904,-23000,0,TWSE
2026-05-21,2362,藍天,609119,-1000,0,TWSE
2026-05-21,2363,矽統,5435868,5000,0,TWSE
2026-05-21,2364,倫飛,57971,0,0,TWSE
2026-05-21,2365,昆盈,2189000,0,0,TWSE
2026-05-21,2367,燿華,622935,0,0,TWSE
2026-05-21,2368,金像電,-265446,-42000,0,TWSE
2026-05-21,2369,菱生,2210000,0,0,TWSE
2026-05-21,2371,大同,2614282,9000,0,TWSE
2026-05-21,2373,震旦行,18000,0,0,TWSE
2026-05-21,2374,佳能,941675,0,0,TWSE
2026-05-21,2375,凱美,2206000,0,0,TWSE
2026-05-21,2376,技嘉,-927595,-478000,0,TWSE
2026-05-21,2377,微星,6864879,-2331000,0,TWSE
2026-05-21,2379,瑞昱,777776,-236000,0,TWSE
2026-05-21,2380,虹光,-1,0,0,TWSE
2026-05-21,2382,廣達,1296833,9439000,0,TWSE
2026-05-21,2383,台光電,560081,-115160,0,TWSE
2026-05-21,2385,群光,1112675,-176247,0,TWSE
2026-05-21,2387,精元,245500,0,0,TWSE
2026-05-21,2388,威盛,609738,160000,0,TWSE
2026-05-21,2390,云辰,655000,0,0,TWSE
2026-05-21,2392,正崴,734044,0,0,TWSE
2026-05-21,2393,億光,-394000,43816,0,TWSE
2026-05-21,2395,研華,247640,10000,0,TWSE
2026-05-21,2397,友通,184025,0,0,TWSE
2026-05-21,2399,映泰,502000,0,0,TWSE
2026-05-21,2401,凌陽,1936615,0,0,TWSE
2026-05-21,2402,毅嘉,-110000,-169000,0,TWSE
2026-05-21,2404,漢唐,2866292,-114000,0,TWSE
2026-05-21,2405,輔信,1834000,0,0,TWSE
2026-05-21,2406,國碩,948000,0,0,TWSE
2026-05-21,2408,南亞科,-1219021,-216000,0,TWSE
2026-05-21,2409,友達,156969558,46000,0,TWSE
2026-05-21,2412,中華電,-5392387,-566000,0,TWSE
2026-05-21,2413,環科,946923,0,0,TWSE
2026-05-21,2414,精技,38000,0,0,TWSE
2026-05-21,2415,錩新,6000,0,0,TWSE
2026-05-21,2417,圓剛,183033,0,0,TWSE
2026-05-21,2419,仲琦,662107,0,0,TWSE
2026-05-21,2420,新巨,737089,34000,0,TWSE
2026-05-21,2421,建準,3753646,936000,0,TWSE
2026-05-21,2423,固緯,31000,0,0,TWSE
2026-05-21,2424,隴華,8000,0,0,TWSE
2026-05-21,2425,承啟,220064,0,0,TWSE
2026-05-21,2426,鼎元,-417050,0,0,TWSE
2026-05-21,2427,三商電,28000,0,0,TWSE
2026-05-21,2428,興勤,-4830,0,0,TWSE
2026-05-21,2429,銘旺科,27000,0,0,TWSE
2026-05-21,2430,燦坤,19000,0,0,TWSE
2026-05-21,2431,聯昌,54000,0,0,TWSE
2026-05-21,2432,倚天酷碁-創,-1000,0,0,TWSE
2026-05-21,2433,互盛電,-10000,0,0,TWSE
2026-05-21,2434,統懋,2000,0,0,TWSE
2026-05-21,2436,偉詮電,1219725,20000,0,TWSE
2026-05-21,2438,翔耀,-15000,0,0,TWSE
2026-05-21,2439,美律,814400,-658000,0,TWSE
2026-05-21,2440,太空梭,269074,0,0,TWSE
2026-05-21,2441,超豐,781305,-39000,0,TWSE
2026-05-21,2442,新美齊,731000,0,0,TWSE
2026-05-21,2444,兆勁,0,0,0,TWSE
2026-05-21,2449,京元電子,851829,-2191390,0,TWSE
2026-05-21,2450,神腦,-7000,0,0,TWSE
2026-05-21,2451,創見,-1235046,134000,0,TWSE
2026-05-21,2453,凌群,262000,0,0,TWSE
2026-05-21,2454,聯發科,-430821,-400000,0,TWSE
2026-05-21,2455,全新,-6138735,636000,0,TWSE
2026-05-21,2457,飛宏,1571000,0,0,TWSE
2026-05-21,2458,義隆,602909,214841,0,TWSE
2026-05-21,2459,敦吉,-9000,0,0,TWSE
2026-05-21,2460,建通,160000,0,0,TWSE
2026-05-21,2461,光群雷,284000,0,0,TWSE
2026-05-21,2462,良得電,31000,0,0,TWSE
2026-05-21,2464,盟立,3361456,0,0,TWSE
2026-05-21,2465,麗臺,795000,0,0,TWSE
2026-05-21,2466,冠西電,2000,0,0,TWSE
2026-05-21,2467,志聖,223795,47000,0,TWSE
2026-05-21,2468,華經,70000,0,0,TWSE
2026-05-21,2471,資通,-53470,0,0,TWSE
2026-05-21,2472,立隆電,-994342,-80000,0,TWSE
2026-05-21,2474,可成,561309,-1464000,0,TWSE
2026-05-21,2476,鉅祥,605000,0,0,TWSE
2026-05-21,2477,美隆電,27480,0,0,TWSE
2026-05-21,2478,大毅,282000,0,0,TWSE
2026-05-21,2480,敦陽科,63000,-6126,0,TWSE
2026-05-21,2481,強茂,-9061437,1090000,0,TWSE
2026-05-21,2482,連宇,20000,0,0,TWSE
2026-05-21,2483,百容,229000,0,0,TWSE
2026-05-21,2484,希華,-3477080,0,0,TWSE
2026-05-21,2485,兆赫,-1329910,0,0,TWSE
2026-05-21,2486,一詮,-2780894,0,0,TWSE
2026-05-21,2488,漢平,55000,0,0,TWSE
2026-05-21,2489,瑞軒,25149050,115000,0,TWSE
2026-05-21,2491,吉祥全,425926,0,0,TWSE
2026-05-21,2492,華新科,1709259,91000,0,TWSE
2026-05-21,2493,揚博,518432,0,0,TWSE
2026-05-21,2495,普安,3251520,197000,0,TWSE
2026-05-21,2496,卓越,-2000,0,0,TWSE
2026-05-21,2497,怡利電,115029,8000,0,TWSE
2026-05-21,2498,宏達電,2218619,-20000,0,TWSE
2026-05-21,2501,國建,469000,0,0,TWSE
2026-05-21,2504,國產,-200000,-30000,0,TWSE
2026-05-21,2505,國揚,-63000,0,0,TWSE
2026-05-21,2506,太設,81000,0,0,TWSE
2026-05-21,2509,全坤建,-1000,0,0,TWSE
2026-05-21,2511,太子,-209000,0,0,TWSE
2026-05-21,2514,龍邦,-28980,0,0,TWSE
2026-05-21,2515,中工,-401000,-2000,0,TWSE
2026-05-21,2516,新建,50000,0,0,TWSE
2026-05-21,2520,冠德,-409000,0,0,TWSE
2026-05-21,2524,京城,9000,0,0,TWSE
2026-05-21,2527,宏璟,93000,0,0,TWSE
2026-05-21,2528,皇普,-118000,0,0,TWSE
2026-05-21,2530,華建,-527000,-8000,0,TWSE
2026-05-21,2534,宏盛,-85000,0,0,TWSE
2026-05-21,2535,達欣工,116157,0,0,TWSE
2026-05-21,2536,宏普,-24955,0,0,TWSE
2026-05-21,2537,聯上發,263000,0,0,TWSE
2026-05-21,2538,基泰,31000,0,0,TWSE
2026-05-21,2539,櫻花建,-83800,0,0,TWSE
2026-05-21,2540,愛山林,-103000,0,0,TWSE
2026-05-21,2542,興富發,512658,9000,0,TWSE
2026-05-21,2543,皇昌,-1859693,0,0,TWSE
2026-05-21,2545,皇翔,-50000,0,0,TWSE
2026-05-21,2546,根基,33000,0,0,TWSE
2026-05-21,2547,日勝生,-415000,0,0,TWSE
2026-05-21,2548,華固,-501708,0,0,TWSE
2026-05-21,2597,潤弘,65600,0,0,TWSE
2026-05-21,2601,益航,960000,0,0,TWSE
2026-05-21,2603,長榮,1819214,986220,0,TWSE
2026-05-21,2605,新興,-133000,0,0,TWSE
2026-05-21,2606,裕民,222293,-40000,0,TWSE
2026-05-21,2607,榮運,12560,-47000,0,TWSE
2026-05-21,2608,嘉里大榮,15000,0,0,TWSE
2026-05-21,2609,陽明,10962180,-39000,0,TWSE
2026-05-21,2610,華航,15748776,-420000,0,TWSE
2026-05-21,2611,志信,103000,0,0,TWSE
2026-05-21,2612,中航,-19000,0,0,TWSE
2026-05-21,2613,中櫃,-31000,0,0,TWSE
2026-05-21,2614,東森,-210734,0,0,TWSE
2026-05-21,2615,萬海,1218878,1412000,0,TWSE
2026-05-21,2616,山隆,39316,0,0,TWSE
2026-05-21,2617,台航,200000,0,0,TWSE
2026-05-21,2618,長榮航,1536886,11859558,0,TWSE
2026-05-21,2630,亞航,257000,0,0,TWSE
2026-05-21,2633,台灣高鐵,10340,-51000,0,TWSE
2026-05-21,2634,漢翔,733000,-7000,0,TWSE
2026-05-21,2636,台驊控股,-30000,0,0,TWSE
2026-05-21,2637,慧洋-KY,-569427,51789,0,TWSE
2026-05-21,2642,宅配通,16000,0,0,TWSE
2026-05-21,2645,長榮航太,2043988,88000,0,TWSE
2026-05-21,2646,星宇航空,1824000,0,0,TWSE
2026-05-21,2701,萬企,-5000,0,0,TWSE
2026-05-21,2702,華園,3000,0,0,TWSE
2026-05-21,2704,國賓,-19000,0,0,TWSE
2026-05-21,2705,六福,-44052,0,0,TWSE
2026-05-21,2706,第一店,-13000,0,0,TWSE
2026-05-21,2707,晶華,-8000,0,0,TWSE
2026-05-21,2712,遠雄來,-3000,0,0,TWSE
2026-05-21,2722,夏都,-2000,0,0,TWSE
2026-05-21,2723,美食-KY,-226470,0,0,TWSE
2026-05-21,2727,王品,-60000,0,0,TWSE
2026-05-21,2731,雄獅,-108000,0,0,TWSE
2026-05-21,2739,寒舍,-23000,0,0,TWSE
2026-05-21,2748,雲品,-20000,0,0,TWSE
2026-05-21,2753,八方雲集,-53940,-854,0,TWSE
2026-05-21,2762,世界健身-KY,29000,0,0,TWSE
2026-05-21,2801,彰銀,-7315040,2041000,0,TWSE
2026-05-21,2812,台中銀,892706,-8000,0,TWSE
2026-05-21,2816,旺旺保,-43820,0,0,TWSE
2026-05-21,2820,華票,-113000,0,0,TWSE
2026-05-21,2832,台產,-18000,0,0,TWSE
2026-05-21,2834,臺企銀,-2103712,-53000,0,TWSE
2026-05-21,2836,高雄銀,-192000,0,0,TWSE
2026-05-21,2838,聯邦銀,-340000,0,0,TWSE
2026-05-21,2845,遠東銀,-614208,-22000,0,TWSE
2026-05-21,2849,安泰銀,5000,0,0,TWSE
2026-05-21,2850,新產,-36979,0,0,TWSE
2026-05-21,2851,中再保,515000,0,0,TWSE
2026-05-21,2852,第一保,8000,0,0,TWSE
2026-05-21,2855,統一證,1753004,-2029,0,TWSE
2026-05-21,2867,三商壽,-1283000,0,0,TWSE
2026-05-21,2880,華南金,-6652098,5782000,0,TWSE
2026-05-21,2881,富邦金,7991033,-14009000,0,TWSE
2026-05-21,2881B,富邦金乙特,0,0,0,TWSE
2026-05-21,2882,國泰金,25763577,-21947360,0,TWSE
2026-05-21,2882A,國泰特,4000,0,0,TWSE
2026-05-21,2882B,國泰金乙特,0,0,0,TWSE
2026-05-21,2883,凱基金,-24682435,4804000,0,TWSE
2026-05-21,2883B,凱基金乙特,-66000,0,0,TWSE
